key,indicator,label,ALB,BIH_STATE,BIH_RS,BIH_FBIH,KOS,MNE,MKD,SRB
INNOVATION_I06,INNOVATION_QL06,Regular monitoring and evaluation activities of the policy framework addressing international and regional cooperation are in place. ,NO,NO,NO,NO,NO,NO,NO,NO
INNOVATION_I07,INNOVATION_QL07,"A policy framework addressing incentives for business-academia collaboration is in place. 
*Not yet in place but under development",YES,NOT_AVAILABLE,YES*,NO,NO,YES,YES,YES
INNOVATION_I07,INNOVATION_QL07,There are measures to encourage the commercialisation of public research results.  ,NO,NOT_AVAILABLE,NO,NO,NO,YES,NO,YES
INNOVATION_I07,INNOVATION_QL07,"The policy framework includes a mix of financial support tools for business-academia collaboration (e.g., innovation voucher schemes, tax incentives).",YES,NOT_AVAILABLE,YES,NO,NO,YES,YES,YES
INNOVATION_I07,INNOVATION_QL07,"The policy framework includes a mix of non-financial support tools for business-academia collaboration (e.g., patent counselling, mobility schemes between academia and industry). ",YES,NOT_AVAILABLE,NO,NO,YES,YES,YES,YES
INNOVATION_I07,INNOVATION_QL07,There are measures that leverage public procurement processes to stimulate innovation and incentivise business-academia collaboration. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
INNOVATION_I07,INNOVATION_QL07,A legislative framework addressing intellectual property (IP) rights in favour of business-academia co-operation is in place.,NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,YES
INNOVATION_I07,INNOVATION_QL07,The IP rights legislation in publicly funded research provides incentives for researchers to protect and commercialise intellectual property. ,NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,YES
INNOVATION_I07,INNOVATION_QL07,Regular monitoring and evaluation activities of the policy framework addressing business-academia collaboration are in place.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
INNOVATION_I07,INNOVATION_QL07,Impact assessments on financial incentives for business-academia collaboration are conducted and results inform the policy framework design and implementation updates.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
INNOVATION_I07,INNOVATION_QL07,The policy framework addressing business-academia collaboration is periodically assessed by external evaluators.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
INNOVATION_I08,INNOVATION_QL08,"A policy framework providing institutional research and innovation (R&I) infrastructure for business-academia collaboration is in place. 
*Not yet in place but under development",YES,NOT_AVAILABLE,YES*,NO,YES,YES,YES,YES
INNOVATION_I08,INNOVATION_QL08,Competence centres are operational and bring together business and academic partners to jointly work on research projects over several years. ,NO,NOT_AVAILABLE,NO,YES,NO,YES,NO,NO
INNOVATION_I08,INNOVATION_QL08,"Technology institutes are operational and facilitate knowledge transfers between business and academia in a physical space by providing research services, consultancy and technical equipment. ",YES,NOT_AVAILABLE,YES,NO,YES,NO,YES,YES
INNOVATION_I08,INNOVATION_QL08,"Science and innovation parks are operational and offer infrastructure and various support services (including technical trainings, advanced power supply and networking) to high-tech firms. ",NO,NOT_AVAILABLE,NO,YES,NO,NO,NO,YES
INNOVATION_I08,INNOVATION_QL08,"The policy framework includes, beyond physical investments, value-added measures such as training, coaching, raising awareness and creating incentives for business-academia co-operation.",NO,NOT_AVAILABLE,NO,NO,YES,NO,YES,NO
INNOVATION_I08,INNOVATION_QL08,The policy framework is governed by horizontal tools to facilitate institutional co-ordination across ministries and agencies concerned with institutional support for business-academia collaboration. ,NO,NOT_AVAILABLE,NO,NO,YES,NO,NO,YES
INNOVATION_I08,INNOVATION_QL08,Cost-benefit analyses are carried out for all proposed “brick and mortar” infrastructure investments related to business-academia collaboration. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
INNOVATION_I08,INNOVATION_QL08,Regular monitoring and evaluation activities of the strategic priorities related to providing institutional support for business-academia collaboration are in place. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
INNOVATION_I09,INNOVATION_QL09,"A policy framework addressing open science is in place.  
*Not yet in place but under development",YES,NOT_AVAILABLE,YES*,NO,YES,YES,NO,YES
INNOVATION_I09,INNOVATION_QL09,The policy framework includes measures to make publications and research data from public funding openly accessible and reusable. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,YES,YES
INNOVATION_I09,INNOVATION_QL09,"Infrastructures and services facilitate the accessibility of publications and research data from public funding (e.g., through research data portals).",NO,NOT_AVAILABLE,NO,NO,YES,NO,YES,YES
INNOVATION_I09,INNOVATION_QL09,The economy participates in the European Open Science Cloud (EOSC). ,YES,NOT_AVAILABLE,NO,NO,NO,YES,YES,YES
INNOVATION_I09,INNOVATION_QL09,The policy framework is governed by horizontal tools to facilitate institutional co-ordination across ministries and agencies concerned with open science policy.  ,NO,NOT_AVAILABLE,NO,NO,NO,NO,YES,YES
INNOVATION_I09,INNOVATION_QL09,Measures are in place to manage risks posed by enhancing access to sensitive categories of publicly funded publications and research data.  ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
INNOVATION_I09,INNOVATION_QL09,The policy framework clearly delineates and allocates responsibility and ownership for access to publicly funded publications and research data.     ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
INNOVATION_I09,INNOVATION_QL09,Regular monitoring and evaluation activities of the policy framework addressing open science are in place.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
DIGITAL_I01,DIGITAL_QL01,"A national broadband development policy framework has been adopted by the government.
*  Draft Broadband Development Strategy 2023-2027 prepared but not adopted.",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I01,DIGITAL_QL01,"The policy framework is built on a comprehensive broadband infrastructure mapping, which is regularly updated.",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I01,DIGITAL_QL01,The policy framework includes specific measures to expand broadband access and increase household connectivity to 100Mbps.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I01,DIGITAL_QL01,The policy framework is broadly aligned with international connectivity agendas (such as the OECD Recommendation of the Council on Broadband Connectivity; the EU strategy for Connectivity and/or Digital Future priority agenda under European Commission’s Economic and Investment Plan for the Western Balkans).,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I01,DIGITAL_QL01,"The policy framework is being largely implemented according to the implementation timeline, with minor delays.",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,NO,YES,YES
DIGITAL_I01,DIGITAL_QL01,The policy framework includes measures to assure the resilience of broadband infrastructure against natural disasters and other risks.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,NO,NO,YES
DIGITAL_I01,DIGITAL_QL01,"The policy framework includes measures to encourage private sector investments in rolling out new broadband infrastructure (e.g. fibre, 5G).
* Partially. ",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES*
DIGITAL_I01,DIGITAL_QL01,Infrastructure investments for broadband development and coverage are co-ordinated with neighbouring economies.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,YES,YES,YES
DIGITAL_I01,DIGITAL_QL01,The policy framework includes measures to: 1) ensure mobile data connectivity across the entire territory; and 2) uninterrupted 5G coverage in urban areas.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,NO
DIGITAL_I01,DIGITAL_QL01,The policy framework includes specific measures to develop gigabit connectivity to connect main public institutions and enterprises relying on digital technologies. ,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,NO,YES,YES
DIGITAL_I01,DIGITAL_QL01,There is evidence of advanced or full implementation of the policy framework towards the updated gigabit society targets.,NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,NO
DIGITAL_I01,DIGITAL_QL01,"The policy framework is continuously reviewed and updated and results of monitoring and evaluation analysis are being used for the improvement of future broadband development policies. 
* No evidence of evaluation analysis conducted. ",YES*,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES,NO,YES
DIGITAL_I02,DIGITAL_QL02,A regulatory framework for electronic communications is in place.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,"The regulatory framework aims to: 1) simplify the regulatory burden and ensure minimal uncertainty for all actors, 2) guarantee fairness and transparency.
* The framework is significantly outdated.",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,The regulatory framework: 1) ensures accessibility of communications regulations; and 2) allows key stakeholders and the public to take part in the drafting of regulatory proposals and analyses.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,Indicators related to the conditions in the electronic communications sector are regularly collected and updated.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,"An independent communications regulator has been established. It has clearly defined responsibilities and objectives along with adequate human and financial resources to undertake them.
* The Regulator’s independence is either not adequately ensured or challenged.",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES*,YES*,YES
DIGITAL_I02,DIGITAL_QL02,The regulator is accountable to an oversight body. ,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,Regulatory Impact Assessment is conducted in the early stages of formulation of new regulatory proposals.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,An effective system for the review of regulations’ legality and procedural fairness and bodies issuing regulatory sanctions are in place.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,"Reports on the activities and performance of the communications regulator are published regularly.
*  Not consistently",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES,YES,YES
DIGITAL_I02,DIGITAL_QL02,"There is evidence of advanced or full alignment with key pillars of the EU Electronic Communications Code, in particular for: 1) aligning voice termination rates across operators’ fixed/wireless networks and 2) updating relevant product and service markets within the electronic communications sector.
* Not fully implemented ",NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,YES*
DIGITAL_I02,DIGITAL_QL02,Systematic reviews of the stock of significant regulation against clearly defined policy goals are conducted and published.,NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,NO
DIGITAL_I02,DIGITAL_QL02,"There is evidence of advanced or full alignment with key pillars of the EU Electronic Communications Code, in particular for: 1) creating a permit-exempt deployment regime to simplify and accelerate 5G network installations; 2) reducing the cost and increasing the speed of deployment of very high capacity networks (including fibre and 5G); 3) providing access to 5G radio spectrum and encouraging operator’s investments.
* Limited alignment in either count (1), count (2) or (3) or all of the aforementioned",YES*,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES,YES*,NO
DIGITAL_I02,DIGITAL_QL02,There is evidence of active cooperation with other communications regulatory authorities on cross-border regulations.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I03,DIGITAL_QL03,"A policy framework aiming to promote the (re)use and sharing of data by the public and private sector to generate positive policy and societal outcomes has been adopted. 
*In progress",YES,YES,YES,YES,YES,YES,YES*,YES
DIGITAL_I03,DIGITAL_QL03,"The policy framework’s objectives are aligned with the socio-economic context and 1) provide clear policy governance for government body coordination; 2) were developed with inputs from stakeholders including the public and private sectors, and civil society. ",YES,NO,NO,NO,YES,YES,YES,YES
DIGITAL_I03,DIGITAL_QL03,Indicators on data accessibility are regularly collected and updated.,YES,NO,NO,NO,NO,NO,YES,YES
DIGITAL_I03,DIGITAL_QL03,"The policy framework is comprehensive and includes objectives to establish: 1) access and re-use of open government data, 2) data governance within and across borders, 3) data sharing across the public sector, 4) data openness of public institutions, 5) access to scientific data, 6) data spaces or sharing platforms in different sectors (e.g. health, environment, culture).",YES,NO,NO,NO,YES,YES,YES,YES
DIGITAL_I03,DIGITAL_QL03,An effective system for reviewing and ensuring the legality and fairness of data regulations is in place.,YES,NO,NO,NO,YES,YES,YES,YES
DIGITAL_I03,DIGITAL_QL03,"A government open data portal, aiming to share key public sector data, has been established and is being regularly updated.
*Portal not fully functional",YES,NO,NO,NO,YES,YES*,YES,YES
DIGITAL_I03,DIGITAL_QL03,The compliance of public datasets with open government data principles is regularly reviewed. ,NO,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I03,DIGITAL_QL03,The policy framework aims to make it easier for companies and individuals to make their data available for re-use.,YES,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I03,DIGITAL_QL03,"Data sharing platforms and data spaces are implemented in different sectors (e.g. health, environment, culture, etc.).",NO,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I03,DIGITAL_QL03,"The policy legal and regulatory framework is aligned with key EU legislation as the EU Data Governance Act and General Data Protection Regulation.
*Alignment with EU Data Governance Act and Open Data Directive is limited",NO,NO,NO,NO,YES*,NO,NO,NO
DIGITAL_I03,DIGITAL_QL03,An effective system for the review of data regulations is in place and is informed by open public participation.,NO,NO,NO,NO,NO,NO,YES,NO
DIGITAL_I03,DIGITAL_QL03,Systematic reviews of significant data policies against clearly defined policy goals are conducted.,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I03,DIGITAL_QL03,There is evidence of active participation in international forums and bodies with the objective of meeting international data governance standards.,NO,NO,NO,NO,NO,YES,NO,NO
DIGITAL_I04,DIGITAL_QL04,A policy framework for the development of digital government is in place. ,YES,YES,YES,YES,YES,YES,YES,YES
DIGITAL_I04,DIGITAL_QL04,"The process for developing the policy framework included consultations with a wide range of stakeholders, including the private sector and civil society. ",YES,YES,YES,YES,YES,YES,YES,YES
DIGITAL_I04,DIGITAL_QL04,The policy framework includes measures to 1) develop digital public services for both citizens and businesses and to 2) facilitate data sharing across the public sector.,YES,YES,YES,YES,YES,YES,YES,YES
DIGITAL_I04,DIGITAL_QL04,"The digital government policy framework is aligned with open government principles, including fiscal transparency, access to information, public official asset disclosure.
* Partly",YES*,YES*,YES*,YES*,YES,YES*,YES,YES
DIGITAL_I04,DIGITAL_QL04,"A designated government institution has a clear mandate to effectively co-ordinate the digital government transformation across various ministries and public bodies.
* No institution has nation-wide jurisdiction to develop e-services.",YES,YES*,YES*,YES*,YES,YES,YES,YES
DIGITAL_I04,DIGITAL_QL04,"Digital government services for both citizens and businesses have been rolled out for the large majority of public services.
* A limited number of fully transactional digital services is available. ",YES,YES*,YES*,YES*,NO,YES*,YES*,YES
DIGITAL_I04,DIGITAL_QL04,"Electronic identification and electronic signature including for cross-border interoperability have been established.
* Partly.",NO,YES*,YES*,YES*,NO,YES*,YES*,YES*
DIGITAL_I04,DIGITAL_QL04,Some cross-border digital public services have been established. ,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I04,DIGITAL_QL04,"Data on key indicators related to the availability of digital government services, as well as on the uptake of these services by both citizens and businesses are being collected on a regular basis. ",YES,NO,NO,NO,YES,NO,YES,YES
DIGITAL_I04,DIGITAL_QL04,"Digital technologies are fully integrated into core government functions and they are used to inform policy planning, implementation, monitoring and revision.
 *Partially. ",NO,NO,NO,NO,NO,NO,NO,YES*
DIGITAL_I04,DIGITAL_QL04,"The uptake of digital government services, as well as of electronic signature use, is being actively promoted and relevant reports are regularly published.",YES,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I04,DIGITAL_QL04,"Policies to develop digital government services are being regularly monitored and evaluated, and evaluation results are used to inform future digital government policy making. 
*Partly",YES*,YES*,YES*,YES*,YES,YES,NO,YES
DIGITAL_I05,DIGITAL_QL05,"A policy and/or government programme for promoting the adoption of digital technologies by businesses has been adopted. 
*Partly ",YES,YES,YES,YES,YES,YES,YES*,YES
DIGITAL_I05,DIGITAL_QL05,The business digitalisation programme was developed in consultation with private sector representatives. It includes concrete measures and a budget has been allocated to cover the implementation of these measures. ,YES,NO,YES,NO,YES,YES,YES,YES
DIGITAL_I05,DIGITAL_QL05,A public agency makes trainings for digital skills development available to the employees of businesses to support digital transformation.,YES,NO,NO,NO,YES,YES,NO,YES
DIGITAL_I05,DIGITAL_QL05,The policy/programme includes (co-)funding schemes for consulting services to help businesses tailor digital technology solutions to their business needs or to purchase digital technology equipment.,YES,NO,YES,NO,NO,YES,NO,YES
DIGITAL_I05,DIGITAL_QL05,The policy/programme is specifically targeting or includes specific support measures for the uptake of digital technology by SMEs.,YES,NO,YES,YES,YES,YES,NO,YES
DIGITAL_I05,DIGITAL_QL05,"The programme or an associated policy supports the development of the domestic information and communications technology (ICT) sector, for example by supporting: 1) the internationalisation of digital products and services, or 2) hiring highly trained professionals, or 3) ICT standardisation and innovation activities.
* Some relevant programmes and projects are funded by international donor organisations.",YES,NO,YES*,NO,YES,YES,NO,YES
DIGITAL_I05,DIGITAL_QL05,"The policy/programme includes specific measures to support the development of start-up firms in the information and communications technology sector. 
*Limited. ",YES,YES,YES,YES,YES,YES,YES,YES*
DIGITAL_I05,DIGITAL_QL05,"The policy/programme is mostly government funded, without excessive reliance on donor funding. ",NO,NO,NO,NO,NO,YES,NO,YES
DIGITAL_I05,DIGITAL_QL05,"Good government co-ordination exists to assure a strong private sector involvement in the implementation and monitoring of the policy/programme. 
*Limited. ",NO,NO,NO,NO,YES,NO,NO,YES*
DIGITAL_I05,DIGITAL_QL05,Data collection on key indicators related to business digitalisation and the growth of the information and communications technology industry is comprehensive and regularly updated. ,YES,NO,NO,NO,NO,NO,YES,YES
DIGITAL_I05,DIGITAL_QL05,"The policy/programme for business digitalisation and the information and communication technology industry development are regularly monitored and evaluated, and evaluation results are used to inform future policy making.",NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I06,DIGITAL_QL06,"Policies aiming to govern the development and use of emerging digital technologies, such as artificial intelligence, blockchain or the internet of things, have been adopted, either in the form of a dedicated all-encompassing strategy or separate sectoral policies.
* A relevant framework is being developed. ",NO,NO,NO,YES,NO,YES*,NO,YES
DIGITAL_I06,DIGITAL_QL06,The policies are comprehensive and cover essential foresight and governance issues related to emerging technologies. ,NO,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I06,DIGITAL_QL06,"The policies were designed with the active involvement of key stakeholders (private sector, academia, civil society, etc.).",NO,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I06,DIGITAL_QL06,"The regulatory framework has been updated to enable the beneficial and safe use of emerging technologies, namely for the use of artificial intelligence and blockchain.",YES,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I06,DIGITAL_QL06,Policies governing emerging technologies are well co-ordinated between different institutions through a co-ordination body or mechanism or procedure.,NO,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I06,DIGITAL_QL06,"Based on the policies, the regulatory framework has been updated to enable the beneficial and safe use of emerging technologies, at least for some areas such artificial intelligence and blockchain.
*Partially.
",YES*,NO,NO,NO,NO,NO,NO,YES
DIGITAL_I06,DIGITAL_QL06,Data on the use and development of emerging technologies is being collected by a public body. ,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I06,DIGITAL_QL06,"Policies largely reflect international good practice guidelines, such as the 1) OECD Council Recommendation on Blockchain and Other Distributed Ledger Technologies and the 2) OECD Council Recommendation on Artificial Intelligence. 
*Partially. ",NO,NO,NO,NO,NO,NO,NO,YES*
DIGITAL_I06,DIGITAL_QL06,Policies are regularly monitored and evaluated. Results of monitoring and evaluation are being used to inform future policy making regarding emerging technologies. ,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I07,DIGITAL_QL07,"A digital inclusion policy framework is in place. 
*Partially. ",YES,YES,YES,YES,YES,YES,YES*,YES*
DIGITAL_I07,DIGITAL_QL07,The policy framework is aligned with broader social inclusion policies.,YES,NO,NO,NO,YES,YES,YES,YES
DIGITAL_I07,DIGITAL_QL07,"The policy framework stipulates that digital government services are accessible to the whole population regardless of education level, geographic location, or gender.",YES,YES,YES,YES,YES,YES,YES,YES
DIGITAL_I07,DIGITAL_QL07,"Effective solutions to close existing gaps in digital infrastructure and service availability are being identified, including in collaboration with the private sector, and measurable implementation targets have been set. 
*Still under development. ",YES,NO,NO,NO,YES,YES*,YES,YES
DIGITAL_I07,DIGITAL_QL07,"The policy framework includes measures to foster the accessibility of digital technology products and services, including through certification schemes based on accessibility requirements and standards. 
* Certification schemes are unavailable.",NO,NO,NO,NO,NO,YES*,NO,NO
DIGITAL_I07,DIGITAL_QL07,The policy framework established the inclusion of accessibility requirements in the public procurement process of digital products and services.,NO,NO,NO,NO,NO,YES,NO,NO
DIGITAL_I07,DIGITAL_QL07,"A co-ordination body ensures that digital government services (including webpages, applications, etc.) of all government bodies comply with the digital inclusion policy framework. ",YES,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I07,DIGITAL_QL07,"Government websites have features to make them more easily accessible to people with disabilities in line with international accessibility guidelines such as the Web Content Accessibility Guidelines 2.0.
* Partially in place ",YES,YES*,YES*,YES*,NO,YES*,NO,YES
DIGITAL_I07,DIGITAL_QL07,Regular monitoring activities assess the implementation of the digital inclusion policy and its are being used to adjust implementation (if necessary).,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,"A policy framework for greening digital technologies is in place. 
* Partially in place. ",YES*,NO,NO,NO,YES*,YES*,NO,NO
DIGITAL_I08,DIGITAL_QL08,Data on the environmental impact of digital technologies are being collected and have been used to inform policy design.,NO,YES,YES,YES,NO,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,The policy framework is fully aligned with the broader digital and/or environmental policy framework.,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,"Institutional responsibilities are clearly defined, and policy coordination is in place to ensure policy effectiveness and avoid overlapping.",NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,"The policy framework aims at limiting the environmental footprint of digital technologies, including through specific measures, which prescribe or incentivise that digital infrastructure, products and services are designed and operated in an environmentally sustainable way.
* Legislation on e-waste management  to limit the environmental footprint of electrical and electronic equipment is in place.",NO,YES*,YES*,YES*,YES,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,The policy framework also contains measures to use digital technologies and/or to stimulate digital innovation for the green transition.,NO,NO,NO,NO,YES,YES,YES,YES
DIGITAL_I08,DIGITAL_QL08,Regulations and/or guidelines that limit the energy use of digital technologies are in place and reporting requirements have been adopted.,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,Businesses can benefit from trainings and/or financial support schemes to limit the energy consumption of their digital technologies.,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,Research and innovation programmes exist which support the design and proliferation of digital technology solutions for the green transition.,NO,NO,NO,NO,NO,NO,YES,NO
DIGITAL_I08,DIGITAL_QL08,The policy framework’s implementation is being regularly monitored and evaluated.,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I08,DIGITAL_QL08,Results of monitoring and/or evaluation analysis are publicly available and are being used to adjust policy implementation (if necessary) and inform future policies.,NO,NO,NO,NO,NO,NO,NO,NO
DIGITAL_I09,DIGITAL_QL09,"A policy framework and relevant legislation for online privacy and data protection have been adopted.
* Partly. ",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES*,YES*,YES
DIGITAL_I09,DIGITAL_QL09,The policy and legislation is aligned with related digital policy areas (e.g. the digital security strategy or the framework for protecting consumers in e-commerce).,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I09,DIGITAL_QL09,A data protection authority has been established and is operational. ,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I09,DIGITAL_QL09,"The policy framework encourages and supports self-regulation, whether in the form of codes of conduct or otherwise.",NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,NO,NO,YES
DIGITAL_I09,DIGITAL_QL09,"The policy framework provides for reasonable means for individuals to exercise their rights and provides for adequate sanctions and remedies in case of failure to comply with laws protecting privacy. 
* Sanctions are pending and self-regulation is missing.",YES*,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I09,DIGITAL_QL09,"The framework considers the role of actors other than data controllers, in a manner appropriate to their individual role and ensures that there is no unfair discrimination against data subjects.",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I09,DIGITAL_QL09,"The data protection authority has adequate human, technical and financial resources to ensure its transparency and independence. ",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,YES
DIGITAL_I09,DIGITAL_QL09,"There is evidence of an active implementation of the data protection authority’s work programme, or other policies, aiming to raise awareness and develop skills among citizens, businesses and the public sector related to data protection.
* Limited evidence of the implementation of awareness-raising activities .",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES,NO,YES,YES
DIGITAL_I09,DIGITAL_QL09,"The legal framework is fully aligned with EU privacy and data protection legislation, namely the General Data Protection Regulation and ePrivacy Directive. 
*Not fully. ",NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,NO,NO,YES*
DIGITAL_I09,DIGITAL_QL09,"The data protection authority actively engages in international co-operation and exchange of good practices, with a goal of reaching international standards and good practices for privacy and data protection.
* The Agency’s capacity to engage in international co-operation is limited due to the absence of relevant resources.",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I09,DIGITAL_QL09,Key indicators on privacy and data protection are regularly monitored and available to the wider public online.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
DIGITAL_I09,DIGITAL_QL09,"The framework is being regularly monitored and evaluated, and reports on the activity of the data protection authority are accessible to the public. Results of monitoring and evaluation analysis are being used for the improvement of future policies.
* Partially developed. ",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES*,NO,YES*
DIGITAL_I10,DIGITAL_QL10,"Policy and legal frameworks addressing consumer protection in e-commerce are in place.
*Under development. ",YES*,YES*,YES*,YES*,YES,YES,YES,YES
DIGITAL_I10,DIGITAL_QL10,"The frameworks are comprehensive and address issues such as information disclosure, fraud and misleading commercial practices, privacy issues, dispute resolution, and redress.",YES,YES,YES,YES,YES,YES,YES,YES
DIGITAL_I10,DIGITAL_QL10,"The policy framework aims to educate citizens and businesses on the benefits and risks associated with e-commerce (with the goal of building trust), as well as establish effective self-regulation, redress and dispute resolution mechanisms.",NO,NO,NO,NO,YES,YES,YES,YES
DIGITAL_I10,DIGITAL_QL10,A consumer protection authority with the goal of protecting consumers from misleading and fraudulent practices in e-commerce has been established.,YES,YES,YES,YES,YES,YES,YES,YES
DIGITAL_I10,DIGITAL_QL10,"The regulatory framework is aligned with the EU acquis on consumer protection in e-commerce.
* Partially. ",NO,NO,NO,NO,NO,YES*,YES,YES*
DIGITAL_I10,DIGITAL_QL10,The consumer protection authority has adequate human and financial resources and is active in combatting fraudulent practices against both domestic and foreign consumers.,NO,NO,NO,NO,NO,YES,YES,YES
DIGITAL_I10,DIGITAL_QL10,Key performance indicators and data related to uptake of e-commerce and frequency of consumer complaints are continuously updated and publicly available online.,NO,NO,NO,NO,YES,YES,NO,YES
DIGITAL_I10,DIGITAL_QL10,"Effective self-regulation, redress and dispute resolution mechanisms for e-commerce are in place. ",NO,NO,NO,NO,NO,YES,YES,YES
DIGITAL_I10,DIGITAL_QL10,"Realistic and effective policy initiatives/programmes promoting awareness raising on consumer protection in e-commerce are established.
* Not fully developed. ",NO,NO,NO,NO,YES,YES*,YES,YES
DIGITAL_I10,DIGITAL_QL10,Online consumer protection programmes are periodically assessed and evaluated.,NO,NO,NO,NO,YES,NO,NO,NO
DIGITAL_I10,DIGITAL_QL10,Results of monitoring and evaluation analysis are being used for the improvement of future policies to strengthen consumer protection in e-commerce.,NO,NO,NO,NO,YES,NO,YES,NO
